id,author,year,title,journal,vol,pg,url,pdf,created_at,updated_at,doi,user_id
536,Xu,2003,Seasonal trends in photosynthetic parameters and stomatal conductance of blue oak (Quercus douglasii) under prolonged summer drought and high temperature,Tree Physiology,23,865–877,http://treephys.oxfordjournals.org/content/23/13/865.short,http://treephys.oxfordjournals.org/content/23/13/865.full.pdf+html,2012-06-07 14:44:21,2014-01-28 21:18:45.046013,10.1093/treephys/23.13.865,61
570,Oquist,1992,Photoinhibition of photosynthesis represents a mechanism for the long-term regulation of photosystem II,Planta,186,450–460,http://www.springerlink.com/content/q6v6186414258u6q/,http://www.springerlink.com/content/q6v6186414258u6q/fulltext.pdf,2012-06-28 17:41:46,2012-06-28 17:43:21,10.1007/BF00195327,61
571,Faria,1996,Diurnal changes in photoprotective mechanisms in leaves of cork oak (Quercus suber) during summer,Tree Physiology,16,115–123,"",http://treephys.oxfordjournals.org/content/16/1-2/115.long,2012-06-28 17:50:58,2012-06-28 17:50:58,10.1093/treephys/16.1-2.115,61
574,Osborne,1997,Does Long-Term Elevation of CO2 Concentration lncrease Photosynthesis in Forest Floor Vegetation?,Plant Physiology,114,337–344,"",http://www.plantphysiol.org/content/114/1/337.full.pdf,2012-06-29 16:29:56,2012-06-29 16:29:56,"",61
575,Nygren,1995,Leaf CO2 exchange of Erythrina poeppigiana (Leguminosae: Phaseolae) in humid tropical field conditions,Tree Physiology,15,71–83,"",http://treephys.oxfordjournals.org/content/15/2/71.full.pdf,2012-06-29 16:39:14,2012-06-29 16:39:14,"",61
580,Monson,1992,"Relationships among Isoprene Emission Rate, Photosynthesis, and Isoprene Synthase Activity as Influenced by Temperature",Plant Physiology,98,1175–1180,"",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1080324/pdf/plntphys00702-0385.pdf/?tool=pmcentrez,2012-06-29 17:29:19,2012-06-29 17:29:19,"",61
583,Agarie,1996,Function of silica bodies in the epidermal system of rice (Oryza sativa L.): testing the window hypothesis,Journal of Experimental Botany,45,655–660,http://www.ncbi.nlm.nih.gov/pubmed/11539362,http://jxb.oxfordjournals.org/content/47/5/655.long,2012-06-29 18:16:06,2012-06-29 18:16:06,"",61
584,Leverenz,1987,Chlorophyll content and the light response curve of shade-adapted conifer needles,Physiologia Plantarum,71,20–29,http://onlinelibrary.wiley.com/doi/10.1111/j.1399-3054.1987.tb04611.x/abstract,http://onlinelibrary.wiley.com/doi/10.1111/j.1399-3054.1987.tb04611.x/pdf,2012-06-29 19:23:40,2012-06-29 19:23:40,"",61
585,Beckman,1992,Short-term Flooding Affects Gas Exchange Characteristics of Containerized Sour Cherry Trees,HortScience,27,1297–1301,http://hortsci.ashspublications.org/content/27/12/1297.abstract,http://hortsci.ashspublications.org/content/27/12/1297.full.pdf+html,2012-06-29 19:41:56,2012-06-29 19:41:56,"",61
586,Valentini,1995,"In situ estimation of net CO2 assimilation, photosynthetic electron flow and photorespiration in Turkey oak (Q. cerris L.) leaves: diurnal cycles under different levels of water supply","Plant, Cell & Environment",18,631–640,http://onlinelibrary.wiley.com/doi/10.1111/j.1365-3040.1995.tb00564.x/abstract,http://onlinelibrary.wiley.com/doi/10.1111/j.1365-3040.1995.tb00564.x/pdf,2012-06-29 20:03:28,2012-06-29 20:03:28,10.1111/j.1365-3040.1995.tb00564.x,61
587,Ogren,1990,Estimation of the effect of photoinhibition on the carbon gain in leaves of a willow canopy,Planta,181,560–567,http://www.springerlink.com/content/n0528v83lr2v4441/,http://www.springerlink.com/content/n0528v83lr2v4441/fulltext.pdf,2012-06-29 20:13:39,2013-09-13 03:41:54,10.1007/BF00193011,61
568,Castonguay,1991,Saturated Rates of Photosysnthesis in Water-Stressed Leaves of Common Bean and Tepary Bean,Crop Science,31,1605–1611,https://www.agronomy.org/publications/cs/abstracts/31/6/CS0310061605?access=0&view=pdf,"",2012-06-28 17:08:37,2014-01-24 20:36:26.633188,"",61
572,Farage,1991,The occurrence of photoinhibition in an over-wintering crop of oil-seed rape (Brassica napus L.) and its correlation with changes in crop growth.,Planta,185,279–286,http://www.springerlink.com/content/x311641253378154/,http://www.springerlink.com/content/x311641253378154/fulltext.pdf,2012-06-28 18:10:30,2014-01-24 20:52:30.241779,10.1007/BF00194071,61
578,Field,1983,"Leaf age and seasonal effects on light, water, and nitrogen use efficiency in a California shrub",Oecologia,56,348–355,http://www.springerlink.com/content/n20632rg32824r16/,http://www.springerlink.com/content/n20632rg32824r16/fulltext.pdf,2012-06-29 17:07:51,2014-01-24 20:53:30.562884,10.1007/BF00379711,61
577,Jacob,1991,"Stomatal and Mesophyll Limitations of Photosynthesis in Phosphate Deficient Sunflower, Maize and Wheat Plants",Journal of Experimental Botany,42,1003–1011,http://jxb.oxfordjournals.org/content/42/8/1003,http://jxb.oxfordjournals.org/content/42/8/1003.full.pdf+html,2012-06-29 16:58:31,2014-01-24 21:35:57.12112,10.1093/jxb/42.8.1003,61
588,Long,1996,"Effect of the Long-Term Elevation of CO2 Concentration in the Field on the Quantum Yield of Photosynthesis of the C3 Sedge, Scirpus olney",Plant Physiology,96,221–226,"",http://www.plantphysiol.org/content/96/1/221.full.pdf,2012-06-29 20:37:40,2014-01-24 21:50:47.009018,"",61
589,Loreto,1989,Combined Low Temperature-High Light Effects on Gas Exchange Properties of Jojoba Leaves,Plant Physiology,91,1580–1585,"",http://www.plantphysiol.org/content/91/4/1580.full.pdf,2012-06-29 20:49:35,2014-01-24 21:51:37.799025,"",61
579,Mickelbart,1996,"Root-zone Sodium Chloride Influences Photosynthesis, Water Relations, and Mineral Content of Sapodilla Foliage",HortScience,31,230–233,http://hortsci.ashspublications.org/content/31/2/230.abstract,http://hortsci.ashspublications.org/content/31/2/230.full.pdf+html,2012-06-29 17:17:44,2014-01-27 16:08:51.676072,"",61
565,Naidu,1998,Physiological and morphological acclimation of shade-grown tree seedlings to late-season canopy gap formation,Plant Ecology,138,27–40,"",http://www.life.illinois.edu/delucia/Naidu%20and%20DeLucia%201998.pdf,2012-06-28 16:28:13,2014-01-27 16:12:10.123503,"",61
566,Ogren,1993,Photosynthetic light-response curves I. The influence of CO2 partial pressure and leaf inversion,Planta,189,182–190,http://www.springerlink.com/content/v7315rj386v10783/,http://www.springerlink.com/content/v7315rj386v10783/fulltext.pdf,2012-06-28 16:46:37,2014-01-27 16:28:56.75282,10.1007/BF00195075,61
576,Teskey,1985,"A relationship between carbon dioxide, photosynthetic efficiency and shade tolerance",Physiologia Plantarum,63,126–132,"",http://onlinelibrary.wiley.com/doi/10.1111/j.1399-3054.1985.tb02830.x/pdf,2012-06-29 16:46:45,2014-01-27 16:43:37.951244,"",61
569,Chow,1990,Adjustments of photosystem stoichiometry in chloroplasts improve the quantum efficiency of photosynthesis.,Proceedings of the National Academy of Sciences of the United States of America,87,7502–7506,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC54775/?tool=pmcentrez&rendertype=abstract,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC54775/pdf/pnas01044-0165.pdf,2012-06-28 17:25:47,2014-01-30 20:01:16.154247,"",61
592,Habash,1995,Increased capacity for photosynthesis in wheat grown at elevated CO2: the relationship between electron transport and carbon metabolism,Planta,197,482–489,http://www.springerlink.com/content/q2m4r7r0u1181236/,http://www.springerlink.com/content/q2m4r7r0u1181236/fulltext.pdf,2012-07-02 16:38:46,2012-07-02 16:38:46,10.1007/BF00196670,61
596,Kapanigowda,2010,Growing maize in clumps as a strategy for marginal climatic conditions,Field Crops Research,118,115–125,"","",2012-07-06 16:31:20,2012-07-06 16:31:20,10.1016/j.fcr.2010.04.012,76
600,Alban,1992,Carbon storage in Lake States aspen ecosystems,Canadian Journal of Forest Research,22,1107–1110,http://www.nrcresearchpress.com/doi/abs/10.1139/x92-146,http://www.nrcresearchpress.com/doi/pdf/10.1139/x92-146,2012-07-18 17:32:41,2012-07-18 17:32:41,10.1139/x92-146,15
602,Schindlbacher,2012,Soil respiration under climate change: prolonged summer drought offsets soil warming effects,Global Change Biology,18,2270–2279,http://doi.wiley.com/10.1111/j.1365-2486.2012.02696.x,http://onlinelibrary.wiley.com/store/10.1111/j.1365-2486.2012.02696.x/asset/gcb2696.pdf?v=1&t=h4su2vu6&s=62bb8c2bc63283786a6fcdd5ee07c7d4c30794dd,2012-07-18 19:58:23,2012-07-18 19:58:23,10.1111/j.1365-2486.2012.02696.x,15
603,Smith,2001,A plot-based method for rapid estimation of forest canopy chemistry,Canadian Journal of Forest Research,31,549–555,http://www.nrcresearchpress.com/doi/abs/10.1139/x00-187,http://www.nrcresearchpress.com/doi/pdf/10.1139/x00-187,2012-07-18 20:19:17,2012-07-18 20:19:17,10.1139/x00-187,61
604,Johnson,2000,Post-Disturbance Aboveground Biomass Accumulation in Global Secondary Forests,Ecology,81,1395–1401,http://www.jstor.org/stable/177216?origin=crossref,"",2012-07-27 21:26:29,2012-07-27 21:26:29,10.2307/177216,15
606,Edwards,1999,Below-ground respiratory responses of sugar maple and red maple saplings to atmospheric CO2 enrichment and elevated air temperature,Plant and Soil,206,85–97,http://www.springerlink.com/content/n73r875574174lp4/,http://www.springerlink.com/content/n73r875574174lp4/fulltext.pdf,2012-07-30 15:40:18,2012-07-30 15:40:18,10.1023/A:1004319109772,15
608,King,1996,"Growth and carbon accumulation in root systems of Pinus taeda and Pinus ponderosa seedlings as affected by varying CO2, temperature and nitrogen",Tree Physiology,16,635–642,http://treephys.oxfordjournals.org/cgi/doi/10.1093/treephys/16.7.635,http://treephys.oxfordjournals.org/content/16/7/635.full.pdf+html,2012-07-31 20:36:44,2012-07-31 20:36:44,10.1093/treephys/16.7.635,15
609,Larigauderie,1994,Root response to CO2 enrichment and nitrogen supply in loblolly pine,Plant and Soil,165,21–32,http://www.springerlink.com/index/10.1007/BF00009959,http://www.springerlink.com/content/rg61442u7l683623/fulltext.pdf,2012-08-02 20:26:52,2012-08-02 20:26:52,10.1007/BF00009959,15
610,Saldarriaga,1998,Long-Term Chronosequence of Forest Succession in the Upper Rio Negro of Colombia and Venezuela,The Journal of Ecology,76,938–958,http://www.jstor.org/stable/2260625?origin=crossref,http://www.jstor.org/stable/pdfplus/2260625.pdf?acceptTC=true,2012-08-03 00:30:50,2012-08-03 00:30:50,10.2307/2260625,15
599,Goulden,2011,"Patterns of NPP, GPP, respiration, and NEP during boreal forest succession",Global Change Biology,17,855–871,http://doi.wiley.com/10.1111/j.1365-2486.2010.02274.x,http://onlinelibrary.wiley.com/store/10.1111/j.1365-2486.2010.02274.x/asset/j.1365-2486.2010.02274.x.pdf?v=1&t=h4pveqc0&s=ebffc9f6ce7cafb189283de7b779d5bc17ad63f5,2012-07-16 18:12:25,2014-01-24 21:05:13.16025,10.1111/j.1365-2486.2010.02274.x,15
597,Lal,1995,Maximum Quantum Yields of O2 Evolution in C4 Plants under High CO2,Plant Cell Physiology,36,1311–1317,http://pcp.oxfordjournals.org/content/36/7/1311.abstract?sid=ee26376f-cac9-47ef-9bb5-c5ca4c5337a1,http://pcp.oxfordjournals.org/content/36/7/1311.full.pdf+html,2012-07-11 18:49:48,2014-01-24 21:46:56.618168,"",61
598,Vose,1999,Challenges to modelling NPP in diverse eastern deciduous forests: species-level comparisons of foliar respiration responses to temperature and nitrogen,Ecological Modelling,122,165–174,"",https://ebi-forecast.igb.illinois.edu/redmine/attachments/263/Vose_Bolstad_1999_EcoModeling.pdf,2012-07-11 19:45:41,2014-01-28 21:13:25.111418,"",61
607,Norby,2000,"Nitrogen resorption in senescing tree leaves in a warmer , CO2 -enriched atmosphere",Plant and Soil,224,15–29,http://www.springerlink.com/content/pjx61033777t1k03/,http://www.springerlink.com/content/pjx61033777t1k03/fulltext.pdf,2012-07-31 20:11:46,2014-01-28 21:35:50.37432,10.1023/A:1004629231766,15
594,Correia,1990,Afternoon Depression In Photosynthesis in Grapevine Leaves-Evidence for a High Light Stress Effect,Journal of Experimental Botany,41,417–426,http://jxb.oxfordjournals.org/content/41/4/417.abstract,http://jxb.oxfordjournals.org/content/41/4/417.full.pdf+html,2012-07-02 17:02:38,2014-01-30 21:18:59.500256,10.1093/jxb/41.4.417,61
612,McIsaac,2010,Miscanthus and Switchgrass Production in Central Illinois: Impacts on Hydrology and Inorganic Nitrogen Leaching,Journal of Environment Quality,39,1790–1799,https://www.agronomy.org/publications/jeq/articles/39/5/1790,"",2012-09-13 17:11:45,2014-01-30 21:43:03.903581,10.2134/jeq2009.0497,15
613,Dohleman,2009,More Productive Than Maize in the Midwest: How Does Miscanthus Do It?,Plant Physiology,150,2104–2115,http://www.plantphysiol.org/content/150/4/2104.full,http://www.plantphysiol.org/content/150/4/2104.full.pdf+html,2012-09-13 18:08:43,2014-06-16 22:12:19.88903,10.1104/pp.109.139162,15
621,Sincik,2008,Deficit irrigation of soya bean [Glycine max (L.) Merr.] in sub-humid climate,Journal of Agronomy & Crop Science,194,200–205,"","",2012-09-20 17:26:49,2012-09-20 17:26:49,10.1111/j.1439-037X.2008.00307.x,45
622,Yang,2011,Water use and yield of wheat/maize intercropping under alternate irrigation in the oasis field of northwest China,Field Crops Research,124,426–432,http://linkinghub.elsevier.com/retrieve/pii/S0378429011002619,http://ac.els-cdn.com/S0378429011002619/1-s2.0-S0378429011002619-main.pdf?_tid=8f8ea1ee-0351-11e2-a9d2-00000aab0f6c&acdnat=1348166141_cfb86cb65ea049895a0d13522b9dfd80,2012-09-20 18:32:48,2012-09-20 18:32:48,10.1016/j.fcr.2011.07.013,15
623,Biggs,2008,"Evapotranspiration and regional probabilities of soil moisture stress in rainfed crops, southern India",Agricultural and Forest Meteorology,148,1585–1597,"","",2012-09-20 19:07:46,2012-09-20 19:07:46,10.1016/j.agrformet.2008.05.012,45
625,Rana,2009,Operational model for direct determination of evapotranspiration for well watered crops in Mediterranean region,Theoretical and Applied Climatology,97,243–253,http://dx.doi.org/10.1007/s00704-008-0062-0,http://www.springerlink.com/content/021438278183647t/fulltext.pdf,2012-09-20 19:29:19,2012-10-18 05:27:32,10.1007/s00704-008-0062-0,45
665,Snyder,1994,Comparative Ecology of the Narrow Endemic Echinacea tennesseensis and Two Geographically Widespread Congeners: Relative Competitive Ability and Growth Characteristics,International Journal of Plant Sciences,155,57–65,http://www.jstor.org/stable/2995593?origin=JSTOR-pdf,http://www.jstor.org/stable/pdfplus/2995593.pdf,2012-11-01 00:53:09,2014-01-24 21:42:15.377093,"",5
626,Irmak,2011,"Dynamics of Nocturnal, Daytime, and Sum-of-Hourly Evapotranspiration and Other Surface Energy Fluxes over Nonstressed Maize Canopy",Journal of Irrigation and Drainage Engineering,137,475–490,http://ascelibrary.org/iro/resource/1/jidedh/v137/i8/p475_s1?view=fulltext,http://ascelibrary.org/doi/pdf/10.1061/%28ASCE%29IR.1943-4774.0000360,2012-09-20 19:54:42,2012-09-20 20:09:31,10.1061/(ASCE)IR.1943-4774.0000360,15
627,Ochsner,2010,Water Balance and Nitrate Leaching under Corn in Kura Clover Living Mulch,Agronomy Journal,102,1169–1178,https://www.agronomy.org/publications/aj/abstracts/102/4/1169,"",2012-09-20 20:26:21,2012-09-20 20:26:21,10.2134/agronj2009.0523,15
637,Karam,2005,Evapotranspiration and seed yield of field grown soybean under deficit irrigation conditions,Agricultural Water Management,75,226–244,https://dx.doi.org/10.1016/j.agwat.2004.12.015,"",2012-09-27 17:07:49,2016-07-12 17:39:09.207409,10.1016/j.agwat.2004.12.015,45
633,Bernacchi,2011,growth of soybean at future tropospheric ozone concentrations decreases canopy evapotranspiration and soil water depletion,Environmental Pollution,159,1464–1472,"","",2012-09-25 18:03:08,2012-09-25 18:03:08,10.1016/j.envpol.2011.03.011,45
634,Skaggs,2012,Analysis of microclimate data measured over grass and soybean canopy and their impacts on Penman-Monteith Grass and Alfalfa reference evapotranspiration,Journal of Irrigation and Drainage Engineering,138,120–134,http://ascelibrary.org/doi/abs/10.1061/%28ASCE%29IR.1943-4774.0000382,"",2012-09-25 18:31:22,2012-09-25 18:31:22,10.1061/(ASCE)IR.1943-4774.0000382 ,45
635,Odhiambo,2011,Performance of extended shuttleworth-wallace model for estimating and partitioning of evapotranspiration in a partial residue-covered subsurface drip-irrigated soybean field,Transactions of the American Society of Agricultural and Biological Engineers,54,915–930,"","",2012-09-27 15:48:27,2012-09-27 15:48:27,"",45
631,Klocke,2011,CORN YIELD RESPONSE TO DEFICIT IRRIGATION,Transactions of the ASABE,54,931–940,http://cat.inist.fr/?aModele=afficheN&cpsidt=24363292,http://ascelibrary.org/doi/pdf/10.1061/41173%28414%29283,2012-09-21 21:16:52,2014-01-24 21:40:16.13396,"",15
632,Dogan,2007,Effect of seasonal water stress on soybean and site specific evaluation of CROPGRO-Soybean model under semi-arid climatic conditions,Agricultural Water Management,90,56–62,"","",2012-09-25 17:39:42,2014-01-29 20:42:42.510631,10.1016/j.agwat.2007.02.003,45
617,Ortega-Farias,2004,Evaluation of the Penman-Monteith model for estimating soybean evapotranspiration,Irrigation Science,23,1–9,"","",2012-09-18 18:46:01,2014-01-29 21:13:50.111638,10.1007/s00271-003-0087-1,45
629,Shen,2012,Effects of straw mulching on water consumption characteristics and yield of different types of summer maize plants,"Plant, Soil and Environment",58,161–166,http://www.cabdirect.org/abstracts/20123215821.html;jsessionid=8C8E6CC2127B1E2098CAA1DD6597CF5A,http://www.agriculturejournals.cz/publicFiles/63005.pdf,2012-09-21 19:41:52,2014-01-29 21:21:33.932209,"",15
624,Zhang,2011,Partitioning Field Evapotranspiration Fluxes by Using Stable Oxygen Isotope during Different Maize Growth Stages,Journal of Agricultural Science,4,11–22,http://journal.ccsenet.org/index.php/jas/article/view/11152,http://journal.ccsenet.org/index.php/jas/article/view/11152/9628,2012-09-20 19:24:42,2014-01-30 20:16:04.195191,10.5539/jas.v4n3p11,15
614,Cosentino,2006,Effects of soil water content and nitrogen supply on the productivity of Miscanthus—giganteus Greef et Deu. in a Mediterranean environment,Industrial Crops and Products,25,75–88,http://linkinghub.elsevier.com/retrieve/pii/S0926669006001002,http://ac.els-cdn.com/S0926669006001002/1-s2.0-S0926669006001002-main.pdf?_tid=9c03b1c8-fdf0-11e1-af62-00000aacb35f&acdnat=1347574745_83075c6cb644b49c58bc38ba14e7bc7c,2012-09-13 22:16:13,2014-01-30 21:23:49.518059,10.1016/j.indcrop.2006.07.006,15
