id,name,definition,created_at,updated_at,control,user_id
1902,Irrigation Corn after Corn #3,"",2012-09-30 21:14:32,2012-09-30 21:14:32,f,15
1903,Irrigation Corn after Corn #4,"",2012-09-30 21:14:39,2012-09-30 21:14:39,f,15
1904,Irrigation Corn after Corn #5,"",2012-09-30 21:14:47,2012-09-30 21:14:47,f,15
1905,Irrigation Corn after Corn #6,"",2012-09-30 21:14:56,2012-09-30 21:14:56,f,15
1906,unirrigated,"",2012-09-30 22:07:17,2012-11-27 00:14:17,t,15
1907,standard practice,"",2012-09-30 22:57:31,2012-11-27 00:29:06,t,15
1909,TRT100,irrigated to the respective treatments 100% field capacity,2012-09-30 23:38:51,2012-09-30 23:38:51,t,15
1910,TRT85,irrigated to the respective treatments 85% field capacity,2012-09-30 23:39:52,2012-09-30 23:39:52,f,15
1911,TRT80,irrigated to the respective treatments 80% field capacity,2012-09-30 23:40:20,2012-09-30 23:40:20,f,15
1912,TRT55,irrigated to the respective treatments 55% field capacity,2012-09-30 23:40:49,2012-09-30 23:40:49,f,15
1913,TRT40,irrigated to the respective treatments 40% field capacity,2012-09-30 23:41:11,2012-09-30 23:41:11,f,15
1914,RF,Rain Fed,2012-10-01 00:09:14,2012-10-01 00:09:14,t,15
1916,FM,film mulching,2012-10-01 00:09:57,2012-10-01 00:09:57,f,15
1917,SM,straw mulching,2012-10-01 00:10:09,2012-10-01 00:10:09,f,15
1918,Conventional Tillage,deep ploughing and harrowing,2012-10-02 14:45:56,2012-10-02 14:45:56,t,45
1919,No Tillage,"",2012-10-02 14:46:11,2012-10-02 14:46:11,f,45
1920,standard practice,"",2012-10-02 18:49:55,2012-11-28 22:56:35,t,45
1921,full irrigation,"",2012-10-02 19:14:26,2012-10-02 19:14:26,t,45
1922,Minimum irrigation,"",2012-10-02 19:14:46,2012-10-02 19:14:46,f,45
1923,standard practice,"",2012-10-04 16:12:27,2012-11-28 22:52:23,t,45
1924,observational,"",2012-10-04 16:45:10,2012-10-04 16:45:10,t,45
1925,standard practice,"drip irrigated, pivot",2012-10-04 16:45:39,2012-11-28 22:50:09,t,45
1926,standard practice,"",2012-10-04 17:05:57,2012-11-27 00:49:11,t,45
1927,standard practice,"",2012-10-04 17:17:49,2012-11-27 00:41:48,t,15
1928,W1T1,water regime 1: limited irrigation; Nitrogen treatment: 0%N,2012-10-04 17:46:34,2012-10-04 17:46:34,t,45
1929,W1T2,water regime 1: limited irrigation; Nitrogen treatment: 75%N,2012-10-04 17:46:51,2012-10-04 17:46:51,f,45
1930,W1T3,water regime 1: limited irrigation; Nitrogen treatment: 100%N,2012-10-04 17:47:14,2012-10-04 17:47:14,f,45
1931,W1T4,water regime 1: limited irrigation; Nitrogen treatment: 150%N,2012-10-04 17:48:19,2012-10-04 17:48:19,f,45
1932,W1T5,water regime 1: limited irrigation; Nitrogen treatment: 100% organic N,2012-10-04 17:48:39,2012-10-04 17:48:39,f,45
1933,W2T1,water regime 2: medium irrigation; Nitrogen treatment: 0%N,2012-10-04 17:49:18,2012-10-04 17:49:18,f,45
1934,W2T2,water regime 2: medium irrigation; Nitrogen treatment: 75%N,2012-10-04 17:49:38,2012-10-04 17:49:38,f,45
1935,W2T3,water regime 2: medium irrigation; Nitrogen treatment: 100%N,2012-10-04 17:49:53,2012-10-04 17:49:53,f,45
1936,W2T4,water regime 2: medium irrigation; Nitrogen treatment: 150%N,2012-10-04 17:50:12,2012-10-04 17:50:12,f,45
1937,W2T5,water regime 2: medium irrigation; Nitrogen treatment: 100% organicN,2012-10-04 17:50:31,2012-10-04 17:50:31,f,45
1938,W3T1,water regime 2: maximum irrigation; Nitrogen treatment: 0%N,2012-10-04 17:51:11,2012-10-04 17:51:11,f,45
1939,W3T2,water regime 2: maximum irrigation; Nitrogen treatment: 75%N,2012-10-04 17:51:31,2012-10-04 17:51:31,f,45
1940,W3T3,water regime 2: maximum irrigation; Nitrogen treatment: 100%N,2012-10-04 17:51:48,2012-10-04 17:51:48,f,45
1941,W3T4,water regime 2: maximum irrigation; Nitrogen treatment: 150%N,2012-10-04 17:52:12,2012-10-04 17:52:12,f,45
1942,W3T5,water regime 2: maximum irrigation; Nitrogen treatment: 100% organicN,2012-10-04 17:52:39,2012-10-04 17:52:39,f,45
1943,ET SWB,Evatrapspiration soil water balance,2012-10-04 18:39:39,2012-10-04 18:39:39,f,15
1944,ET BREB,Evatrapspiration Bowen ratio energy balance,2012-10-04 18:42:47,2012-10-04 18:42:47,f,15
1945,ET PT,Evatrapspiration Priestly-Taylor,2012-10-04 18:43:28,2012-10-04 18:43:28,f,15
1947,standard practice,"",2012-10-04 18:44:51,2012-11-27 00:43:47,t,15
1948,March 27 rainfed,"",2012-10-04 19:19:15,2012-10-04 19:19:48,t,15
1949,March 27 irrigated,"",2012-10-04 19:19:38,2012-10-04 19:19:38,f,15
1950,April 10 irrigated,"",2012-10-04 19:20:02,2012-10-04 19:20:02,f,15
1953,Ambient POP-EUROFACE,"",2012-10-18 16:07:05,2012-10-18 16:07:05,t,15
1954,Elevated CO2 POP-EUROFACE,"",2012-10-18 16:07:20,2012-10-18 16:07:20,f,15
1955,Ambient,"",2012-10-18 18:43:52,2012-10-18 18:43:52,t,15
1956,Elevated CO2,"",2012-10-18 18:44:02,2012-10-18 18:44:02,f,15
1957,No treatment,"",2012-10-30 20:48:02,2012-10-30 20:48:02,,5
1958,drought stressed-galled,"",2012-10-31 21:12:22,2012-10-31 21:12:22,f,5
1959,well watered-galled,"",2012-10-31 21:24:44,2012-10-31 22:08:57,f,5
1960,lab experiment ungalled-1-day after being watered to saturation,"",2012-10-31 21:25:43,2012-10-31 22:11:00,t,5
1961,well watered-ungalled,"",2012-10-31 21:26:24,2012-10-31 21:26:24,f,5
1962,lab experiment ungalled-2-days after being watered to saturation,"",2012-10-31 21:26:49,2012-10-31 21:26:49,f,5
1963,lab experiment ungalled-4-days after being watered to saturation,"",2012-10-31 21:27:06,2012-10-31 21:27:06,f,5
1964,lab experiment galled-1-day after being watered to saturation,"",2012-10-31 21:27:19,2012-10-31 21:27:19,f,5
1965,lab experiment galled-2-days after being watered to saturation,"",2012-10-31 21:27:53,2012-10-31 21:27:53,f,5
1966,lab experiment galled-4-days after being watered to saturation,"",2012-10-31 21:28:18,2012-10-31 21:28:18,f,5
1967,alllnm,"",2012-10-31 22:19:17,2012-10-31 22:19:17,,5
1968,alllnmF,"",2012-10-31 22:19:30,2012-10-31 22:19:30,,5
1969,all-season vole access,"",2012-10-31 22:43:56,2012-10-31 22:43:56,,5
1970,early-season vole access,"",2012-10-31 22:44:12,2012-10-31 22:44:12,,5
1971,mid-season vole access,"",2012-10-31 22:44:20,2012-10-31 22:44:20,,5
1972,late-season vole access,"",2012-10-31 22:44:30,2012-10-31 22:44:30,,5
1973,no vole access,"",2012-10-31 22:44:36,2012-10-31 22:44:36,,5
1915,SI,supplementary irrigation,2012-10-01 00:09:40,2012-10-01 00:09:40,f,15
1946,ET P,Evatrapspiration Penman,2012-10-04 18:43:57,2012-10-04 18:43:57,f,15
1974,kakvmC1T1,"",2012-10-31 23:10:05,2012-10-31 23:10:05,,5
1975,kakvmC1T3,"",2012-10-31 23:10:25,2012-10-31 23:10:25,,5
1976,kakvmC1T5,"",2012-10-31 23:10:32,2012-10-31 23:10:32,,5
1977,kakvmC1T7,"",2012-10-31 23:10:38,2012-10-31 23:10:38,,5
1978,kakvmC1T9,"",2012-10-31 23:10:45,2012-10-31 23:10:45,,5
1979,kakvmC2T2,"",2012-10-31 23:10:52,2012-10-31 23:10:52,,5
1980,kakvmC2T4,"",2012-10-31 23:10:59,2012-10-31 23:10:59,,5
1981,kakvmC2T6,"",2012-10-31 23:11:06,2012-10-31 23:11:06,,5
1982,kakvmC2T8,"",2012-10-31 23:11:13,2012-10-31 23:11:13,,5
1983,kakvmC2T10,"",2012-10-31 23:11:19,2012-10-31 23:11:19,,5
1992,unirrigated,"",2012-11-15 22:47:36,2012-11-15 22:47:36,t,45
1993,irrigated,"",2012-11-15 22:51:56,2012-11-15 22:51:56,f,45
1994,ambient ORNL-FACE,"",2012-11-26 18:58:42,2012-11-26 18:58:42,t,15
1995,elevated CO2 ORNL-FACE,"",2012-11-26 18:58:59,2012-11-26 18:58:59,f,15
1996,unirrigated,"",2012-11-27 00:08:25,2012-11-27 00:08:25,t,45
1997,irrigated treatments,"",2012-11-27 00:39:36,2012-11-27 00:39:36,t,45
1998,standard practice,"",2012-11-27 00:51:18,2012-11-27 00:51:18,t,45
1999,unirrigated,"",2012-11-28 23:18:24,2012-11-28 23:18:24,t,45
2000,standard practice,sprinkler,2012-11-28 23:19:55,2012-11-28 23:19:55,t,45
2001,ambient ORNL-FACE,"",2012-12-20 20:52:58,2012-12-20 20:52:58,t,15
2002,elevated CO2 ORNL-FACE,"",2012-12-20 20:53:11,2012-12-20 20:53:11,f,15
2003,ambient DukeFACE,"",2012-12-20 20:56:31,2012-12-20 20:56:31,t,15
2004,elevated CO2 DukeFACE,"",2012-12-20 20:57:15,2012-12-20 20:57:15,f,15
2005,Ambient CO2,"",2013-01-07 05:10:06,2013-01-07 05:10:06,t,15
2006,Elevated CO2,"",2013-01-07 05:10:20,2013-01-07 05:10:20,f,15
2007,Ambient CO2,"",2013-01-07 08:05:11,2013-01-07 08:05:11,t,15
2008,Elevated CO2,"",2013-01-07 08:06:22,2013-01-07 08:06:22,f,15
2009,ambient ORNL-FACE,Ambient CO2,2013-01-14 20:26:07,2013-01-14 20:26:07,t,15
2010,elevated CO2 ORNL-FACE,Elevated CO2,2013-01-14 20:26:25,2013-01-14 20:26:25,f,15
2011,Ambient CO2 A. glutinosa,Control of A. glutinosa,2013-01-15 18:38:54,2013-01-15 18:39:36,t,15
2012,Elevated CO2 A. glutinosa,"",2013-01-15 18:39:23,2013-01-15 18:39:23,f,15
2013,Ambient CO2 B. pendula,Control of B. pendula,2013-01-15 18:41:16,2013-01-15 18:41:16,t,15
2014,Elevated CO2 B. pendula,"",2013-01-15 18:41:30,2013-01-15 18:41:30,f,15
2015,Ambient CO2 F. sylvatica,Control of F. sylvatica,2013-01-15 18:41:52,2013-01-15 18:41:52,t,15
2016,Elevated CO2 F. sylvatica,"",2013-01-15 18:42:15,2013-01-15 18:42:15,f,15
2019,Warmed OTC-natural forest,"",2013-01-24 04:05:13,2013-01-29 17:17:34,f,15
2020,Warmed OTC-plantation,"",2013-01-24 04:05:25,2013-01-31 06:29:40,f,15
2021,Observational-natural forest,Control Plot,2013-01-29 17:18:11,2013-03-26 17:50:51,t,15
2022,Ambient,"",2013-02-19 19:20:37,2013-02-19 19:20:37,t,15
2025,observational,"",2013-03-12 01:05:15,2013-03-12 01:05:15,t,45
2026,Ambient CO2 A. glutinosa,Control of A. glutinosa,2013-03-14 23:58:13,2013-03-14 23:58:13,t,15
2027,Elevated CO2 A. glutinosa,"",2013-03-14 23:58:29,2013-03-14 23:58:29,f,15
2028,Ambient CO2 B. pendula,Control of B. pendula,2013-03-14 23:59:49,2013-03-14 23:59:49,t,15
2029,Elevated CO2 B. pendula,"",2013-03-15 00:00:01,2013-03-15 00:00:01,f,15
2030,Ambient CO2 F. sylvatica,Control of F. sylvatica,2013-03-15 00:00:23,2013-03-15 00:00:23,t,15
2031,Elevated CO2 F. sylvatica,"",2013-03-15 00:00:40,2013-03-15 00:00:40,f,15
2034,ACAT,ambient CO2 and ambient air temperature,2013-03-17 20:24:28,2013-03-17 20:24:28,t,15
2035,ACET,ambient CO2 and elevated air temperature,2013-03-17 20:24:45,2013-03-17 20:24:45,f,15
2036,ECAT,elevated CO2 and ambient air temperature,2013-03-17 20:24:58,2013-03-17 20:24:58,f,15
2037,ECET,elevated CO2 and elevated air temperature,2013-03-17 20:25:12,2013-03-17 20:25:12,f,15
2038,Observational-plantation,Control Plot,2013-03-26 17:50:34,2013-03-26 17:51:00,t,15
2039,ambient DukeFACE,"",2013-03-26 18:54:41,2013-03-26 18:54:41,t,15
2040,elevated DukeFACE,Elevated CO2,2013-03-26 18:55:54,2013-03-26 18:55:54,f,15
2041,Control,"",2013-04-03 17:42:15,2013-04-03 17:42:15,t,15
2042,Warmed Plot,"",2013-04-03 17:42:24,2013-04-03 17:42:24,f,15
2046,Warmed OTC-natural forest,OTC plot,2013-04-10 16:45:58,2013-04-10 16:48:20,f,15
2047,Warmed OTC-plantation,OTC plot,2013-04-10 16:46:19,2013-04-10 16:48:11,f,15
2048,Observational-natural forest,Control Plot,2013-04-10 16:46:36,2013-04-10 16:46:36,t,15
2049,Observational-plantation,Control Plot,2013-04-10 16:46:53,2013-04-10 16:46:53,t,15
2053,U+T,light intensity under the 60- year plantation with warming,2013-04-19 06:07:43,2013-04-29 06:05:54,f,15
17,plant date/rotation,"",,,f,
2055,O+T,full light intensity with warming,2013-04-19 06:08:14,2013-04-29 06:06:19,f,15
1985,1st year 65 kg N ha–1,"",2012-11-01 00:24:14,2014-06-16 22:12:30.223521,,5
1986,1st year 140 kg N ha–1,"",2012-11-01 00:24:20,2014-06-16 22:12:30.240163,,5
1987,1st year 220 kg N ha–1,"",2012-11-01 00:24:26,2014-06-16 22:12:30.256801,,5
1988,2nd year 0kg N ha–1,"",2012-11-01 00:39:09,2014-06-16 22:12:30.273428,,5
1989,2nd year 65 kg N ha–1,"",2012-11-01 00:39:15,2014-06-16 22:12:30.29006,,5
1990,2nd year 140 kg N ha–1,"",2012-11-01 00:39:23,2014-06-16 22:12:30.306701,,5
1991,2nd year 220 kg N ha–1,"",2012-11-01 00:39:29,2014-06-16 22:12:30.323427,,5
2017,Ambient CO2 Mixture,"Control of mixture of A. glutinosa, B. pendula, and F. sylvatica",2013-01-15 18:42:54,2013-01-15 18:42:54,t,15
2023,Warming,air warming,2013-02-19 19:21:14,2013-02-19 19:21:14,f,15
2050,Unfertilized,kg/ha -1,2013-04-12 21:18:33,2013-04-12 21:18:33,t,97
2052,U,light intensity under the 60-year plantation without warming,2013-04-19 06:06:15,2013-04-29 06:05:43,t,15
127,Nfert 60 kg N ha-1,"",,,f,
2054,O,full light intensity without warming,2013-04-19 06:08:05,2013-04-29 06:06:09,t,15
2024,Drought,Excluded precipitation,2013-02-19 19:22:25,2013-02-19 19:25:01,f,15
2057,Abies faxoniana U+T,Abies faxoniana light intensity under the 60- year plantation with warming,2013-04-19 06:08:53,2013-04-19 06:45:01,f,15
2059,Abies faxoniana O+T,Abies faxoniana full light intensity with warming,2013-04-19 06:09:28,2013-04-19 06:46:58,f,15
2060,Observational,"",2013-05-10 19:43:44,2013-05-10 19:43:44,t,97
2061,U,light intensity under the 60-year plantation without warming,2013-05-13 21:37:05,2013-05-13 21:37:05,t,15
2062,U+T,light intensity under the 60- year plantation with warming,2013-05-13 21:37:28,2013-05-13 21:37:28,f,15
2063,O,full light intensity without warming,2013-05-13 21:37:48,2013-05-13 21:37:48,t,15
2064,O+T,full light intensity with warming,2013-05-13 21:38:02,2013-05-13 21:38:02,f,15
2065,Observational,"",2013-05-22 18:45:29,2013-05-22 18:45:29,t,97
2066,Control,Ambient atmospheric CO2,2013-05-24 14:36:19,2013-05-24 14:36:19,t,65
2067,Observational,"",2013-06-04 16:39:28,2013-06-04 16:39:28,t,109
2068,"","",2013-06-05 17:07:17,2013-06-05 17:25:21,,109
2069,"","",2013-06-05 17:08:32,2013-06-05 20:28:51,,109
2071,Observational,"",2013-07-03 15:10:41,2013-07-03 15:10:41,t,109
2072,CO2 ambient +300ppm - A,observational,2013-08-16 19:32:29,2013-10-11 20:24:42,f,97
2073,CO2 ambient - A,observational,2013-08-16 19:32:43,2013-10-11 20:25:58,t,97
2074,Observational,No experimental treatment,2013-08-19 17:26:22,2013-08-19 17:26:22,t,97
2075,Observational,No experimental treatment,2013-08-19 17:26:22,2013-08-19 17:26:22,t,97
2076,Observational,No experimental treatment,2013-08-19 17:55:22,2013-08-19 17:55:22,t,97
2077,Observational,Age 1 - Nobel 1985,2013-08-19 18:18:10,2013-09-23 16:58:52,f,97
2078,1 year old transplants,"",2013-08-22 16:53:20,2013-08-27 16:06:21,f,97
2079,Observational,"",2013-08-22 17:20:31,2013-09-03 17:14:50,t,97
2080,Observational,No experimental treatment,2013-08-22 17:39:03,2013-08-22 17:39:03,t,97
2081,3 year old transplants,"",2013-08-27 16:06:11,2013-08-27 16:07:20,f,97
2082,6 year old transplants,"",2013-08-27 16:31:41,2013-08-27 16:31:41,f,97
2083,observational,"",2013-08-28 14:29:24,2013-08-28 14:29:24,t,2
2084,Elevated CO2,550ppm,2013-09-16 14:46:51,2013-09-16 14:46:51,f,4
2085,observational,"",2013-09-16 22:16:14,2013-09-16 22:16:14,t,2
2086,Observational,"",2013-09-18 17:40:04,2013-09-18 17:40:12,t,97
2088,Observational,Age 4,2013-09-20 20:31:13,2013-09-20 20:31:41,f,97
2089,Observational,Age 5,2013-09-20 20:31:32,2013-09-20 20:48:35,f,97
2091,Observational,Age 7,2013-09-20 20:32:59,2013-09-20 20:32:59,f,97
2092,Observational,"",2013-09-22 15:31:23,2013-09-22 15:31:23,f,65
2093,Observational,Age 1,2013-09-23 16:57:23,2013-09-23 16:57:23,f,97
2094,Observational,"",2013-10-02 18:15:18,2013-10-02 18:15:18,t,97
2095,Bulbils,Observational,2013-10-02 19:18:41,2013-10-04 16:35:05,t,97
2096,Suckers,Observational,2013-10-03 16:38:53,2013-10-04 16:34:50,t,97
2097,Spacing 3m x 2m,Observational,2013-10-04 16:35:23,2013-10-04 16:45:14,t,97
2098,Spacing 2m x 2m,Obervational,2013-10-04 16:35:48,2013-10-04 16:35:48,t,97
2099,Spacing 3m x 1m,Observational,2013-10-04 16:45:34,2013-10-04 16:45:34,t,97
2100,Spacing 2.4m x 1m,Observational,2013-10-04 16:45:52,2013-10-04 16:45:52,t,97
2101,Spacing 2m x 1m,Observational,2013-10-04 16:46:06,2013-10-04 16:46:06,,97
2102,Spacing 2.4m x 0.65m,Observational,2013-10-04 16:46:39,2013-10-04 16:46:39,,97
2103,Spacing 3m x 0.5m,Observational,2013-10-04 16:46:57,2013-10-04 16:47:22,,97
2104,Spacing 2m x 0.5m,Observational,2013-10-04 16:47:11,2013-10-04 16:47:34,,97
2107,"2 yr C, 1m * 1m",Control low density year 2,2013-10-06 00:26:51,2013-10-06 00:28:29,t,15
2108,"6 yr C, 1m * 1m",Control low density year 6,2013-10-06 00:27:18,2013-10-06 00:27:18,t,15
2109,"2 yr C, 3m * 3m",Control high density year 2,2013-10-06 00:28:06,2013-10-06 00:29:08,t,15
2110,"6 yr C, 3m * 3m",Control high density year 6,2013-10-06 00:28:59,2013-10-06 00:29:14,t,15
2111,"2 yr F, 1m * 1m",Fertilized low density year 2,2013-10-06 00:30:02,2013-10-06 00:30:02,f,15
2112,"6 yr F, 1m * 1m",Fertilized low density year 6,2013-10-06 00:30:22,2013-10-06 00:30:22,f,15
2113,"2 yr F, 3m * 3m",Fertilized high density year 2,2013-10-06 00:30:45,2013-10-06 00:30:45,f,15
2114,"6 yr F, 3m * 3m",Fertilized high density year 6,2013-10-06 00:31:11,2013-10-06 00:31:11,f,15
2116,54 yr P F,P Fertilized 54 years old,2013-10-06 02:18:31,2013-10-06 02:18:40,f,15
2123,110 yr,mature stands,2013-10-07 00:21:12,2013-10-07 00:21:12,t,15
2124,20 yr C,Control 20 years old,2013-10-07 01:51:10,2013-10-07 01:51:10,t,15
2125,20 yr I,Irrigated 20 years old,2013-10-07 01:51:39,2013-10-07 01:51:39,f,15
2126,Tanzania Hybrid 11648 - CEPS 2 A,observational,2013-10-08 16:22:16,2013-10-10 17:04:29,,97
2127,Tanzania Hybrid 11648 - CEPS 2 B,observational,2013-10-10 17:05:40,2013-10-10 17:05:40,,97
2128,Tanzania Hybrid 11648 - UHD-1,observational,2013-10-10 17:06:00,2013-10-10 17:08:25,,97
2129,CEPS-1 (planting density 0.64),observational,2013-10-10 18:11:04,2013-10-10 18:14:31,,97
2130,CEPS-1 (planting density 0.8),observational,2013-10-10 18:14:57,2013-10-10 18:14:57,,97
2131,CO2 ambient -B,observational,2013-10-11 20:26:53,2013-10-11 20:26:53,,97
2132,CO2 ambient +300ppm - B,observational,2013-10-11 20:28:32,2013-10-11 20:28:32,,97
2133,CO2 ambient - C,observational,2013-10-11 20:30:03,2013-10-11 20:30:03,,97
2087,Observational,Age 2,2013-09-20 20:29:08,2013-09-20 20:29:08,f,97
2056,Abies faxoniana U,Abies faxoniana light intensity under the 60-year plantation without warming,2013-04-19 06:08:43,2013-04-19 06:41:53,t,15
2058,Abies faxoniana O,Abies faxoniana full light intensity without warming manipulation,2013-04-19 06:09:13,2013-04-19 06:45:40,t,15
2115,54 yr C,Control plot 54 years old,2013-10-06 02:17:46,2013-10-06 02:17:46,t,15
2134,CO2 ambient +300ppm - C,observational,2013-10-11 20:32:49,2013-10-11 20:32:49,,97
2135,12 yr C,Control 12 years old,2013-10-11 22:02:33,2013-10-12 00:08:25,t,15
2136,12 yr I,Irrigated 12 years old,2013-10-11 22:02:46,2013-10-12 00:09:19,f,15
2137,12 yr F,Fertilized 12 years old,2013-10-11 22:02:57,2013-10-12 00:09:06,f,15
2140,3 Factor Trial A,Observational,2013-10-16 17:06:34,2013-10-16 17:06:34,,97
2141,3 Factor Trial B,Observational,2013-10-16 17:06:55,2013-10-16 17:06:55,,97
2142,3 Factor Trial C,Observational,2013-10-16 17:07:07,2013-10-16 17:07:07,,97
2143,3 Factor Trial D,Observational,2013-10-16 17:07:16,2013-10-16 17:07:16,,97
2144,3 Factor Trial E,Observational,2013-10-16 17:07:29,2013-10-16 17:07:29,,97
2145,3 Factor Trial F,Observational,2013-10-16 17:07:53,2013-10-16 17:07:53,,97
2146,3 Factor Trial G,Observational,2013-10-16 17:08:04,2013-10-16 17:08:04,,97
2147,3 Factor Trial H,Observational,2013-10-16 17:08:15,2013-10-16 17:08:15,,97
2148,3 Factor Trial I,Observational,2013-10-16 17:08:25,2013-10-16 17:08:25,,97
2149,Observational,"",2013-10-20 16:56:48,2013-10-20 16:56:48,t,122
2150,Observational,"",2013-10-20 18:10:47,2013-10-20 18:10:47,t,122
2151,Observational,"",2013-10-20 20:27:24,2013-10-20 20:27:24,t,122
2152,Observational WB,"",2013-10-25 23:15:38,2013-11-12 02:05:07,t,15
2153,leaf,growth stage,2013-10-28 09:46:39,2013-10-28 09:46:39,t,122
2154,Urban,"",2013-11-03 19:38:23,2013-11-03 19:38:23,t,122
2155,Suburban,"",2013-11-03 20:22:43,2013-11-03 20:22:43,t,122
2156,Rural,"",2013-11-03 20:22:58,2013-11-03 20:22:58,t,122
2157,Mature leaves,"",2013-11-04 12:16:27,2013-11-04 12:16:48,t,122
2158,Observational,"",2013-11-10 22:25:37,2013-11-10 22:25:37,t,122
2160,Observational HF,"",2013-11-12 02:05:46,2013-11-12 02:05:46,t,15
2161,Observational UMBS,"",2013-11-12 02:06:05,2013-11-12 02:06:05,t,15
2162,Observational WC,"",2013-11-12 02:06:22,2013-11-12 02:06:22,t,15
2163,Observational,In situ measurements,2013-11-13 19:13:49,2013-11-13 19:13:49,t,81
2164,Tully_SX61_B1,"Tully, NY; Willow Salix sachalinensis (SX61); Block 1",2013-11-13 20:59:21,2013-11-13 20:59:21,t,81
2171,Observational,"",2013-11-17 17:38:16,2013-11-17 17:38:16,t,122
2172,"","",2013-11-17 18:02:00,2013-11-17 18:02:00,t,122
2173,Observational,"",2013-11-17 21:48:43,2013-11-17 21:48:43,t,122
2174,Potted,germinated in pots outdoors,2013-11-22 17:06:05,2013-11-22 17:08:52,,126
2175,Observational,"",2013-11-24 21:54:28,2013-11-24 21:54:28,t,122
2176,woody field trial,common garden planting of woody species,2013-12-06 19:39:36,2013-12-06 19:39:36,t,2
2177,Observational,"",2014-01-13 19:51:16,2014-01-13 19:51:16,t,122
2178,Hoagland nutrient solution(pH 5.5) 6 days,"",2014-02-06 10:39:25.279595,2014-02-06 10:39:25.279595,f,122
2179,Hoagland nutrient solution(pH 5.5) 12 days,"",2014-02-06 10:40:08.922076,2014-02-06 10:40:08.922076,,122
2180,Hoagland nutrient solution(pH 5.5) 18 days,"",2014-02-06 10:40:40.199198,2014-02-06 10:40:40.199198,,122
